Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Address,Street Name
13550254,04/13/2009 12:00:00 AM,07/13/2011 12:00:00 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Non-Delivery Goods/Services,,,
13334399,03/10/2009 12:00:00 AM,03/11/2009 12:00:00 AM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,57 COMSTOCK AVENUE,COMSTOCK AVENUE
13016497,01/25/2009 12:00:00 AM,02/18/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,140 GROVE STREET,GROVE STREET
14714326,08/24/2009 12:00:00 AM,10/08/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,WATER-LEAKS,RESIDENTIAL BUILDING,1151 ELDER AVENUE,ELDER AVENUE
13264153,02/28/2009 12:00:00 AM,03/06/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,590 FLATBUSH AVENUE,FLATBUSH AVENUE
14274327,06/27/2009 12:00:00 AM,06/27/2009 12:00:00 AM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,662 PARK PLACE,PARK PLACE
13148743,02/11/2009 12:00:00 AM,02/11/2009 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Failure To Maintain,,61 MELROSE STREET,MELROSE STREET
13905932,05/07/2009 12:00:00 AM,05/11/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,FLOOR,RESIDENTIAL BUILDING,489 BROADWAY,BROADWAY
14919398,09/23/2009 12:00:00 AM,09/28/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,238 WEST 73 STREET,WEST 73 STREET
15220458,11/04/2009 12:00:00 AM,12/21/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,NONCONST,VERMIN,RESIDENTIAL BUILDING,242 NEW LOTS AVENUE,NEW LOTS AVENUE
13776638,04/23/2009 12:00:00 AM,05/10/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,422 EAST 66 STREET,EAST 66 STREET
12859211,01/06/2009 12:00:00 AM,01/10/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,731 EAST 147 STREET,EAST 147 STREET
14740330,08/27/2009 12:00:00 AM,09/24/2009 12:00:00 AM,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,42 WOODBINE STREET,WOODBINE STREET
15595555,12/27/2009 12:00:00 AM,12/28/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,3010 VALENTINE AVENUE,VALENTINE AVENUE
13964115,05/15/2009 12:00:00 AM,05/28/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB,RESIDENTIAL BUILDING,90-28 201 STREET,201 STREET
14856780,09/14/2009 12:00:00 AM,09/18/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,CABINETS,RESIDENTIAL BUILDING,426 EAST 22 STREET,EAST 22 STREET
14226745,06/20/2009 12:00:00 AM,07/01/2009 12:00:00 AM,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,2304 WEST 11 STREET,WEST 11 STREET
14032036,05/25/2009 12:00:00 AM,05/25/2009 12:00:00 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,102 MACDOUGAL STREET,MACDOUGAL STREET
13188321,02/17/2009 12:00:00 AM,02/19/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Cycling,,,
15869261,06/13/2009 12:00:00 AM,08/17/2009 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Debris - Excessive,,367 HOWARD AVENUE,HOWARD AVENUE
12972777,01/20/2009 12:00:00 AM,01/23/2009 12:00:00 AM,DOE,Central - Department of Education,Discipline and Suspension,Physical Punishment,School,4140 HUTCHINSON RIVER PARKWAY EAST,HUTCHINSON RIVER PARKWAY EAST
15265353,11/10/2009 12:00:00 AM,12/02/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,NONCONST,VERMIN,RESIDENTIAL BUILDING,49 WEST 85 STREET,WEST 85 STREET
13854655,05/02/2009 12:00:00 AM,05/08/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PAINT - PLASTER,CEILING,RESIDENTIAL BUILDING,30 HUNTINGTON STREET,HUNTINGTON STREET
13034859,01/27/2009 12:00:00 AM,03/13/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,ELECTRIC,LIGHTING,RESIDENTIAL BUILDING,3971 GOUVERNEUR AVENUE,GOUVERNEUR AVENUE
14641524,08/14/2009 12:00:00 AM,,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Street,81-18 254 STREET,254 STREET
14432048,07/20/2009 12:00:00 AM,07/20/2009 12:00:00 AM,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),,2199 HOLLAND AVENUE,HOLLAND AVENUE
12912252,01/13/2009 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,200 EAST 60 STREET,EAST 60 STREET
13233999,02/24/2009 12:00:00 AM,,HPD,Department of Housing Preservation and Development,PAINT - PLASTER,CEILING,RESIDENTIAL BUILDING,61-49 DRY HARBOR ROAD,DRY HARBOR ROAD
13088280,02/03/2009 12:00:00 AM,02/04/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,84-49 168 STREET,168 STREET
13372134,03/16/2009 12:00:00 AM,04/06/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,ELECTRIC,BELL-BUZZER/INTERCOM,RESIDENTIAL BUILDING,2246 OCEAN AVENUE,OCEAN AVENUE
14920970,09/23/2009 12:00:00 AM,12/15/2009 12:00:00 AM,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,25-35 147 STREET,147 STREET
14969794,09/30/2009 12:00:00 AM,10/01/2009 12:00:00 AM,DSNY,Lot Cleaning,Vacant Lot,8 Request to Clean Vacant Lot,Lot,,
13215533,02/21/2009 12:00:00 AM,02/24/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,857 LAFAYETTE AVENUE,LAFAYETTE AVENUE
14178792,06/14/2009 12:00:00 AM,06/27/2009 12:00:00 AM,DEP,Department of Environmental Protection,Sewer,Manhole Cover Broken/Making Noise (SB),,260 WEST 10 STREET,WEST 10 STREET
15315652,11/17/2009 12:00:00 AM,11/20/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,RADIATOR,RESIDENTIAL BUILDING,381 PENNSYLVANIA AVENUE,PENNSYLVANIA AVENUE
15132740,10/20/2009 12:00:00 AM,10/21/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,90-20 78 STREET,78 STREET
14589619,08/06/2009 12:00:00 AM,08/28/2009 12:00:00 AM,DOB,Department of Buildings,Building/Use,Zoning - Non-Conforming/Illegal Vehicle Storage,,84-18 88 STREET,88 STREET
13302023,03/05/2009 12:00:00 AM,03/05/2009 12:00:00 AM,DSNY,BCC - Brooklyn North,Derelict Vehicles,14 Derelict Vehicles,Street,660 CROWN STREET,CROWN STREET
14220793,06/19/2009 12:00:00 AM,06/30/2009 12:00:00 AM,DEP,Department of Environmental Protection,Noise,Horn Honking Sign Requested (NR9),,265 CABRINI BOULEVARD,CABRINI BOULEVARD
13071600,02/01/2009 12:00:00 AM,02/19/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,NONCONST,VERMIN,RESIDENTIAL BUILDING,2435 CRESTON AVENUE,CRESTON AVENUE
13723287,04/16/2009 12:00:00 AM,04/21/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,WINDOWS,RESIDENTIAL BUILDING,977 GRANT AVENUE,GRANT AVENUE
13084516,02/03/2009 12:00:00 AM,02/05/2009 12:00:00 AM,DOT,Department of Transportation,Broken Parking Meter,Bent/Loose,Street,,
12914256,01/13/2009 12:00:00 AM,01/20/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,1441 BEDFORD AVENUE,BEDFORD AVENUE
14406676,07/16/2009 12:00:00 AM,08/14/2009 12:00:00 AM,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,142-20 FRANKLIN AVENUE,FRANKLIN AVENUE
15321528,11/18/2009 12:00:00 AM,03/03/2010 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,WATER-LEAKS,RESIDENTIAL BUILDING,389 MONROE STREET,MONROE STREET
15591641,12/26/2009 12:00:00 AM,12/28/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,968 VAN DUZER STREET,VAN DUZER STREET
14260339,06/25/2009 12:00:00 AM,06/26/2009 12:00:00 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,17 WEST 125 STREET,WEST 125 STREET
13569624,04/15/2009 12:00:00 AM,04/29/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PAINT - PLASTER,WALLS,RESIDENTIAL BUILDING,1304 REV JAMES POLITE AVENUE,REV JAMES POLITE AVENUE
14547036,08/05/2009 12:00:00 AM,08/31/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,DOORS,RESIDENTIAL BUILDING,560 WEST 151 STREET,WEST 151 STREET
13187678,02/17/2009 12:00:00 AM,02/17/2009 12:00:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Veh Signal Head,,,
13991781,05/19/2009 12:00:00 AM,07/20/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,95 WEST 195 STREET,WEST 195 STREET
14791183,09/04/2009 12:00:00 AM,09/04/2009 12:00:00 AM,DOT,Department of Transportation,Sidewalk Condition,Unsafe Worksite,Sidewalk,452 BRADLEY AVENUE,BRADLEY AVENUE
14779109,09/01/2009 12:00:00 AM,09/02/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,,
14601408,08/08/2009 12:00:00 AM,08/09/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,,
15447400,12/07/2009 12:00:00 AM,01/21/2010 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,1719 VOORHIES AVENUE,VOORHIES AVENUE
13142223,02/10/2009 12:00:00 AM,02/13/2009 12:00:00 AM,DSNY,A - Queens,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,148-12 130 AVENUE,130 AVENUE
13109209,02/05/2009 12:00:00 AM,02/05/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,
15366437,11/24/2009 12:00:00 AM,11/24/2009 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Shaking/Vibrating/Structural Stability,,87-42 ELMHURST AVENUE,ELMHURST AVENUE
14068676,05/30/2009 12:00:00 AM,05/30/2009 12:00:00 AM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,228 WEST 149 STREET,WEST 149 STREET
12908277,01/12/2009 12:00:00 AM,02/26/2009 12:00:00 AM,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,31-70 44 STREET,44 STREET
13390063,03/18/2009 12:00:00 AM,03/27/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,
15289027,11/13/2009 12:00:00 AM,11/20/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,2 PINEHURST AVENUE,PINEHURST AVENUE
13002429,01/23/2009 12:00:00 AM,01/28/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Failed Street Repair,Street,867 EAST 181 STREET,EAST 181 STREET
13947776,05/13/2009 12:00:00 AM,05/18/2009 12:00:00 AM,DSNY,"A - Illegal Posting Staten Island, Queens and Brooklyn",Dirty Conditions,E15 Illegal Postering,Sidewalk,4004 AVENUE P,AVENUE P
14780387,09/02/2009 12:00:00 AM,09/25/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,ELECTRIC,ELECTRIC-SUPPLY,RESIDENTIAL BUILDING,35 BULWER PLACE,BULWER PLACE
14842129,09/11/2009 12:00:00 AM,09/11/2009 12:00:00 AM,DOB,Department of Buildings,Special Projects Inspection Team (SPIT),Sign/Awning/Marquee - Illegal/No Permit,,101 WEST 23 STREET,WEST 23 STREET
15226828,11/03/2009 12:00:00 AM,11/09/2009 12:00:00 AM,DSNY,"A - Illegal Posting Staten Island, Queens and Brooklyn",Dirty Conditions,E15 Illegal Postering,Sidewalk,,
14452659,07/23/2009 12:00:00 AM,08/21/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PAINT - PLASTER,WALLS,RESIDENTIAL BUILDING,25-10 30 ROAD,30 ROAD
15257413,11/09/2009 12:00:00 AM,11/09/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,284 KINGS HIGHWAY,KINGS HIGHWAY
13946638,05/13/2009 12:00:00 AM,05/14/2009 12:00:00 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,920 VERMONT STREET,VERMONT STREET
14832916,09/10/2009 12:00:00 AM,11/08/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PAINT - PLASTER,CEILING,RESIDENTIAL BUILDING,141-05 PERSHING CRESCENT,PERSHING CRESCENT
15052639,10/13/2009 12:00:00 AM,10/13/2009 12:00:00 AM,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,Street/Sidewalk,22 WATTS STREET,WATTS STREET
12974993,01/20/2009 12:00:00 AM,02/17/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,WINDOWS,RESIDENTIAL BUILDING,270 EAST 92 STREET,EAST 92 STREET
15131222,10/22/2009 12:00:00 AM,11/05/2009 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Indoor Air Quality,Other (Explain Below),Commercial Building,61 GREENPOINT AVENUE,GREENPOINT AVENUE
15475534,12/10/2009 12:00:00 AM,12/11/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,150 WEST 140 STREET,WEST 140 STREET
14041276,05/26/2009 12:00:00 AM,05/26/2009 12:00:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,
14169320,06/12/2009 12:00:00 AM,06/15/2009 12:00:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,,
14533703,08/03/2009 12:00:00 AM,09/01/2010 12:00:00 AM,DOB,Department of Buildings,Plumbing,Failure To Retain Water/Improper Drainage- (LL103/89),,188-20 LUDLUM AVENUE,LUDLUM AVENUE
14817814,09/07/2009 12:00:00 AM,09/08/2009 12:00:00 AM,DSNY,"A - Illegal Posting Staten Island, Queens and Brooklyn",Dirty Conditions,E15 Illegal Postering,Sidewalk,,
15618179,12/30/2009 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Non-Residential Heat,Inadequate or No Heat,Building (Non-Residential),787 SARATOGA AVENUE,SARATOGA AVENUE
15510277,12/15/2009 12:00:00 AM,12/16/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,43-39 42 STREET,42 STREET
14646039,08/14/2009 12:00:00 AM,08/14/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Cycling,,,
13794481,04/26/2009 12:00:00 AM,04/26/2009 12:00:00 AM,NYPD,New York City Police Department,Noise - House of Worship,Loud Music/Party,House of Worship,1096 BROADWAY,BROADWAY
14519954,08/01/2009 12:00:00 AM,08/14/2009 12:00:00 AM,DEP,Department of Environmental Protection,Sewer,Manhole Sunken/Damaged/Raised (SB1),,483 JERSEY STREET,JERSEY STREET
13926162,05/10/2009 12:00:00 AM,05/11/2009 12:00:00 AM,DEP,Department of Environmental Protection,Water Conservation,"Illegal Use Of Hose, Apartment Building (CC2)",,87 1 PLACE,1 PLACE
13377830,03/17/2009 12:00:00 AM,04/02/2009 12:00:00 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Exchange/Refund/Return,,731 EAST TREMONT AVENUE,EAST TREMONT AVENUE
14288844,06/29/2009 12:00:00 AM,07/01/2009 12:00:00 AM,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,398 CRESCENT STREET,CRESCENT STREET
14862606,09/15/2009 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below), 73 STREET,73 STREET
13091616,02/04/2009 12:00:00 AM,02/06/2009 12:00:00 AM,DOT,Department of Transportation,Broken Muni Meter,Out of Order,Street, 1 AVENUE,1 AVENUE
15354630,11/23/2009 12:00:00 AM,12/03/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,LOCKS,RESIDENTIAL BUILDING,609 45 STREET,45 STREET
14913309,09/22/2009 12:00:00 AM,04/14/2010 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,WATER-SUPPLY,RESIDENTIAL BUILDING,150 HAVEN AVENUE,HAVEN AVENUE
14294930,06/30/2009 12:00:00 AM,07/19/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,TOILET,RESIDENTIAL BUILDING,1505 GRAND CONCOURSE,GRAND CONCOURSE
12937620,01/15/2009 12:00:00 AM,01/15/2009 12:00:00 AM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,47-25 48 STREET,48 STREET
15506361,12/14/2009 12:00:00 AM,12/15/2009 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Shaking/Vibrating/Structural Stability,,450 BROOME STREET,BROOME STREET
14927970,09/23/2009 12:00:00 AM,09/29/2009 12:00:00 AM,DSNY,"A - Illegal Posting Staten Island, Queens and Brooklyn",Dirty Conditions,E15 Illegal Postering,Sidewalk,612 BEACH 9 STREET,BEACH 9 STREET
13258006,02/27/2009 12:00:00 AM,03/09/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,WATER-LEAKS,RESIDENTIAL BUILDING,4141 BROADWAY,BROADWAY
13357413,03/13/2009 12:00:00 AM,05/06/2009 12:00:00 AM,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,121-36 BENTON STREET,BENTON STREET
14648588,08/15/2009 12:00:00 AM,08/25/2009 12:00:00 AM,DOT,Department of Transportation,Broken Muni Meter,No Receipt,Street,,
15284311,11/13/2009 12:00:00 AM,,DPR,Department of Parks and Recreation,Damaged Tree,Entire Tree Has Fallen Down,Street,,
14890722,09/18/2009 12:00:00 AM,09/18/2009 12:00:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,
14407392,07/17/2009 12:00:00 AM,07/17/2009 12:00:00 AM,NYPD,New York City Police Department,Derelict Vehicle,With License Plate,Street/Sidewalk,309 CLEVELAND AVENUE,CLEVELAND AVENUE
13049764,01/29/2009 12:00:00 AM,01/29/2009 12:00:00 AM,NYPD,New York City Police Department,Derelict Vehicle,With License Plate,Street/Sidewalk,,
15377801,11/27/2009 12:00:00 AM,12/11/2009 12:00:00 AM,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,228-20 114 DRIVE,114 DRIVE
14144351,06/09/2009 12:00:00 AM,06/10/2009 12:00:00 AM,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,1266 EAST 37 STREET,EAST 37 STREET
13032090,01/28/2009 12:00:00 AM,01/28/2009 12:00:00 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,1633 CANARSIE ROAD,CANARSIE ROAD
13450551,03/27/2009 12:00:00 AM,04/09/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,NONCONST,RUBBISH,RESIDENTIAL BUILDING,158-04 SANFORD AVENUE,SANFORD AVENUE
14389547,07/13/2009 12:00:00 AM,07/14/2009 12:00:00 AM,DEP,Department of Environmental Protection,Water System,Hydrant Leaking (WC1),,1405 46 STREET,46 STREET
13353333,03/13/2009 12:00:00 AM,03/14/2009 12:00:00 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk, EAST 80 STREET,EAST 80 STREET
14867695,09/14/2009 12:00:00 AM,10/06/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Pothole,, MAIN STREET,MAIN STREET
12828853,01/01/2009 12:00:00 AM,01/08/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,881 EAST 162 STREET,EAST 162 STREET
13027909,01/26/2009 12:00:00 AM,02/02/2009 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Cons - Contrary/Beyond Approved Plans/Permits,,150-91 POWELLS COVE BOULEVARD,POWELLS COVE BOULEVARD
13339716,03/11/2009 12:00:00 AM,03/12/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,587 EAST 167 STREET,EAST 167 STREET
15248679,11/07/2009 12:00:00 AM,11/10/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,102-06 81 STREET,81 STREET
14073787,05/30/2009 12:00:00 AM,06/02/2009 12:00:00 AM,DSNY,A - Queens,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,77-04 88 AVENUE,88 AVENUE
12962659,01/18/2009 12:00:00 AM,01/30/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,3-26 126 STREET,126 STREET
13949065,05/13/2009 12:00:00 AM,05/15/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,ELECTRIC,ELECTRIC-SUPPLY,RESIDENTIAL BUILDING,1424 CASTLETON AVENUE,CASTLETON AVENUE
14218672,06/19/2009 12:00:00 AM,07/07/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,WATER-LEAKS,RESIDENTIAL BUILDING,9816 FARRAGUT ROAD,FARRAGUT ROAD
15415776,12/02/2009 12:00:00 AM,12/02/2009 12:00:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,
14062985,05/29/2009 12:00:00 AM,06/03/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,"Rough, Pitted or Cracked Roads",Street, SEAGIRT AVENUE,SEAGIRT AVENUE
15851823,04/25/2009 12:00:00 AM,05/07/2009 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,2101 5 AVENUE,5 AVENUE
13230851,02/23/2009 12:00:00 AM,02/22/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,
14939375,09/26/2009 12:00:00 AM,09/28/2009 12:00:00 AM,DOT,Department of Transportation,Broken Muni Meter,No Receipt,Street,,
14516212,08/01/2009 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,1-2 Family Dwelling,64-07 74 AVENUE,74 AVENUE
13837009,04/30/2009 12:00:00 AM,05/16/2009 12:00:00 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Exchange/Refund/Return,,58 WEST 183 STREET,WEST 183 STREET
14958742,09/29/2009 12:00:00 AM,10/23/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,ELECTRIC,ELECTRIC-SUPPLY,RESIDENTIAL BUILDING,2540 OCEAN AVENUE,OCEAN AVENUE
13108051,02/05/2009 12:00:00 AM,02/06/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,
15492988,12/12/2009 12:00:00 AM,03/02/2010 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Fence - None/Inadequate,,3049 BRIGHTON 3 STREET,BRIGHTON 3 STREET
15444847,12/07/2009 12:00:00 AM,12/16/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,456 40 STREET,40 STREET
15283271,11/12/2009 12:00:00 AM,11/12/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,
13209944,02/20/2009 12:00:00 AM,02/26/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,65-61 SAUNDERS STREET,SAUNDERS STREET
14509745,07/31/2009 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Mixed Use Building, LAWRENCE AVENUE,LAWRENCE AVENUE
13980574,05/18/2009 12:00:00 AM,05/30/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,WINDOWS,RESIDENTIAL BUILDING,350 OCEAN AVENUE,OCEAN AVENUE
15540643,12/18/2009 12:00:00 AM,01/14/2010 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Defective/Not Working,,1500 PARKER STREET,PARKER STREET
15257536,11/09/2009 12:00:00 AM,12/11/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,NONCONST,VERMIN,RESIDENTIAL BUILDING,769 MONROE STREET,MONROE STREET
14244317,06/23/2009 12:00:00 AM,07/20/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,,
14966156,09/30/2009 12:00:00 AM,10/15/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PAINT - PLASTER,WALLS,RESIDENTIAL BUILDING,690 RIVERSIDE DRIVE,RIVERSIDE DRIVE
13869967,05/04/2009 12:00:00 AM,05/06/2009 12:00:00 AM,DEP,Department of Environmental Protection,Sewer,Culvert Blocked/Needs Cleaning (SE),,,
13261002,02/27/2009 12:00:00 AM,03/01/2009 12:00:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Pedestrian Signal,,,
13314583,03/07/2009 12:00:00 AM,03/09/2009 12:00:00 AM,DSNY,A - Queens,Other Enforcement,E2A Storage Of Receptacles,Sidewalk,168-18 144 TERRACE,144 TERRACE
15291664,11/13/2009 12:00:00 AM,11/16/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,85-83 88 STREET,88 STREET
15580505,12/24/2009 12:00:00 AM,05/11/2010 12:00:00 AM,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,Street,,
15138681,10/23/2009 12:00:00 AM,10/23/2009 12:00:00 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,,
14763492,08/31/2009 12:00:00 AM,09/04/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,WINDOWS,RESIDENTIAL BUILDING,36 WEST 128 STREET,WEST 128 STREET
14691023,08/20/2009 12:00:00 AM,08/20/2009 12:00:00 AM,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),,3421 DEKALB AVENUE,DEKALB AVENUE
15860512,10/15/2009 12:00:00 AM,10/20/2009 12:00:00 AM,DOB,Department of Buildings,Special Enforcement,SEP - Professional Certification Compliance Audit,,320 BEDFORD AVENUE,BEDFORD AVENUE
