Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Address,Street Name
14133355,06/08/2009 12:00:00 AM,06/29/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PAINT - PLASTER,CEILING,RESIDENTIAL BUILDING,1307 5 AVENUE,5 AVENUE
13516065,04/07/2009 12:00:00 AM,04/15/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,160 EAST 65 STREET,EAST 65 STREET
15028683,10/08/2009 12:00:00 AM,03/09/2010 12:00:00 AM,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,150-16 27 AVENUE,27 AVENUE
15027666,10/08/2009 12:00:00 AM,10/09/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,
12970263,01/19/2009 12:00:00 AM,01/21/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,876 EAST 180 STREET,EAST 180 STREET
14105987,06/04/2009 12:00:00 AM,06/04/2009 12:00:00 AM,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,214 56 STREET,56 STREET
14657070,08/16/2009 12:00:00 AM,08/17/2009 12:00:00 AM,DSNY,BCC - Manhattan,Missed Collection (All Materials),1 Missed Collection,Sidewalk,21 SPRING STREET,SPRING STREET
13313729,03/07/2009 12:00:00 AM,03/31/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,1271 MORRIS AVENUE,MORRIS AVENUE
15102418,10/18/2009 12:00:00 AM,10/29/2009 12:00:00 AM,DOB,Department of Buildings,Boilers,Boiler - Defective/Inoperative/No Permit,,8511 18 AVENUE,18 AVENUE
12971484,01/19/2009 12:00:00 AM,01/19/2009 12:00:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,
14175392,06/14/2009 12:00:00 AM,06/14/2009 12:00:00 AM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,25 CITY ISLAND AVENUE,CITY ISLAND AVENUE
14696436,08/21/2009 12:00:00 AM,08/23/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,1291 MADISON AVENUE,MADISON AVENUE
15088141,10/16/2009 12:00:00 AM,10/18/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,,
14776006,09/02/2009 12:00:00 AM,09/02/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Blocked - Construction,Street,,
13481384,04/01/2009 12:00:00 AM,04/01/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Cycling,,,
14448811,07/22/2009 12:00:00 AM,07/22/2009 12:00:00 AM,DSNY,BCC - Brooklyn North,Other Enforcement,E10 Obstruction (Street/Sidewalk),Sidewalk,,
14402605,07/16/2009 12:00:00 AM,07/25/2009 12:00:00 AM,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,55 87 STREET,87 STREET
15123478,10/21/2009 12:00:00 AM,07/13/2011 12:00:00 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,51 RICHMOND HILL ROAD,RICHMOND HILL ROAD
14053597,05/28/2009 12:00:00 AM,06/04/2009 12:00:00 AM,NYPD,New York City Police Department,Derelict Vehicle,With License Plate,Street/Sidewalk,210-05 89 AVENUE,89 AVENUE
15497816,12/14/2009 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,Vacant Lot,14 WOLCOTT STREET,WOLCOTT STREET
13302392,03/06/2009 12:00:00 AM,03/06/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,118 MIDDLETON STREET,MIDDLETON STREET
13513549,04/07/2009 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),612 EAST 187 STREET,EAST 187 STREET
14161751,06/11/2009 12:00:00 AM,06/12/2009 12:00:00 AM,DSNY,BCC - Brooklyn South,Sanitation Condition,12 Dead Animals,Sidewalk,2518 AVENUE R,AVENUE R
12841362,01/03/2009 12:00:00 AM,01/22/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,WATER-LEAKS,RESIDENTIAL BUILDING,970 ST MARKS AVENUE,ST MARKS AVENUE
15456212,12/08/2009 12:00:00 AM,12/11/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,100-08 87 AVENUE,87 AVENUE
14673343,08/18/2009 12:00:00 AM,08/21/2009 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Cons - Contrary/Beyond Approved Plans/Permits,,90-30 SUTPHIN BOULEVARD,SUTPHIN BOULEVARD
13072190,02/01/2009 12:00:00 AM,02/01/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,WATER-SUPPLY,RESIDENTIAL BUILDING,414 EAST 74 STREET,EAST 74 STREET
15356116,11/23/2009 12:00:00 AM,12/01/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,232 STOCKHOLM STREET,STOCKHOLM STREET
14754007,08/29/2009 12:00:00 AM,09/03/2009 12:00:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,1507 ST MARKS AVENUE,ST MARKS AVENUE
13503886,04/05/2009 12:00:00 AM,04/09/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,590 FLATBUSH AVENUE,FLATBUSH AVENUE
14498963,07/28/2009 12:00:00 AM,09/08/2009 12:00:00 AM,DSNY,Lot Cleaning,Vacant Lot,8 Request to Clean Vacant Lot,Lot,1067 TELLER AVENUE,TELLER AVENUE
14771560,09/01/2009 12:00:00 AM,09/04/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,NONCONST,VERMIN,RESIDENTIAL BUILDING,4611 12 AVENUE,12 AVENUE
13131186,02/09/2009 12:00:00 AM,03/03/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,WATER-LEAKS,RESIDENTIAL BUILDING,760 MONTGOMERY STREET,MONTGOMERY STREET
15116925,10/20/2009 12:00:00 AM,10/27/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,WATER-LEAKS,RESIDENTIAL BUILDING,648 LINWOOD STREET,LINWOOD STREET
15288990,11/13/2009 12:00:00 AM,12/06/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,RADIATOR,RESIDENTIAL BUILDING,234 UNION AVENUE,UNION AVENUE
14359029,07/11/2009 12:00:00 AM,07/11/2009 12:00:00 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,264 GRAND STREET,GRAND STREET
13472545,03/31/2009 12:00:00 AM,04/02/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,921 WASHINGTON AVENUE,WASHINGTON AVENUE
13743627,04/19/2009 12:00:00 AM,05/08/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,NONCONST,VERMIN,RESIDENTIAL BUILDING,465 SENECA AVENUE,SENECA AVENUE
12963905,01/18/2009 12:00:00 AM,01/20/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,474 JEROME STREET,JEROME STREET
15411801,12/02/2009 12:00:00 AM,12/18/2009 12:00:00 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Non-Delivery Goods/Services,,976 3 AVENUE,3 AVENUE
14401748,07/17/2009 12:00:00 AM,07/17/2009 12:00:00 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,45-26 49 STREET,49 STREET
14818170,09/09/2009 12:00:00 AM,09/15/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Blocked - Construction,Street,,
15184841,10/29/2009 12:00:00 AM,11/02/2009 12:00:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,,
13195192,02/18/2009 12:00:00 AM,02/18/2009 12:00:00 AM,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,6614 16 AVENUE,16 AVENUE
15172845,10/28/2009 12:00:00 AM,11/04/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS-RANGE,RESIDENTIAL BUILDING,25-06 87 STREET,87 STREET
13379283,03/17/2009 12:00:00 AM,03/23/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,54 WEST 89 STREET,WEST 89 STREET
13907778,05/07/2009 12:00:00 AM,05/07/2009 12:00:00 AM,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,1856 EAST 28 STREET,EAST 28 STREET
13217730,02/20/2009 12:00:00 AM,03/03/2009 12:00:00 AM,DSNY,"A - Illegal Posting Staten Island, Queens and Brooklyn",Dirty Conditions,E15 Illegal Postering,Sidewalk,,
13493185,04/03/2009 12:00:00 AM,04/27/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,WATER-SUPPLY,RESIDENTIAL BUILDING,114-41 130 STREET,130 STREET
13558095,04/13/2009 12:00:00 AM,04/13/2009 12:00:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,
13520539,04/02/2009 12:00:00 AM,04/30/2009 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,"Building - Vacant, Open And Unguarded",,103-28 125 STREET,125 STREET
13744626,04/19/2009 12:00:00 AM,04/20/2009 12:00:00 AM,DSNY,BCC - Brooklyn South,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,,
15532218,12/17/2009 12:00:00 AM,10/26/2010 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Traffic Signal Light,,,
15438741,12/06/2009 12:00:00 AM,12/15/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,87-97 144 STREET,144 STREET
13252328,02/26/2009 12:00:00 AM,03/09/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,45-59 45 STREET,45 STREET
15090756,10/16/2009 12:00:00 AM,10/28/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,352 EAST 119 STREET,EAST 119 STREET
14999783,10/05/2009 12:00:00 AM,11/09/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,WATER-LEAKS,RESIDENTIAL BUILDING,665 ALLERTON AVENUE,ALLERTON AVENUE
14774364,09/01/2009 12:00:00 AM,09/03/2009 12:00:00 AM,DSNY,BCC - Queens West,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,31-01 20 AVENUE,20 AVENUE
14156304,06/11/2009 12:00:00 AM,06/18/2009 12:00:00 AM,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street, 82 AVENUE,82 AVENUE
14643742,08/14/2009 12:00:00 AM,08/14/2009 12:00:00 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,955 WEST END AVENUE,WEST END AVENUE
14780012,09/02/2009 12:00:00 AM,09/06/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB,RESIDENTIAL BUILDING,1530 SHERIDAN AVENUE,SHERIDAN AVENUE
14933136,09/25/2009 12:00:00 AM,10/11/2009 12:00:00 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Billing Dispute,,53-21 NORTHERN BOULEVARD,NORTHERN BOULEVARD
14983430,10/02/2009 12:00:00 AM,10/13/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,TOILET,RESIDENTIAL BUILDING,815 OCEAN AVENUE,OCEAN AVENUE
14236148,06/22/2009 12:00:00 AM,06/28/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,DOORS,RESIDENTIAL BUILDING,4530 BROADWAY,BROADWAY
13130689,02/09/2009 12:00:00 AM,03/13/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,NONCONST,VERMIN,RESIDENTIAL BUILDING,126-28 INWOOD STREET,INWOOD STREET
15370130,11/25/2009 12:00:00 AM,11/29/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,4678 PARK AVENUE,PARK AVENUE
13937690,05/12/2009 12:00:00 AM,05/12/2009 12:00:00 AM,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,101-42 103 STREET,103 STREET
12868273,01/07/2009 12:00:00 AM,03/09/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,NONCONST,VERMIN,RESIDENTIAL BUILDING,25 ARDEN STREET,ARDEN STREET
14885319,09/18/2009 12:00:00 AM,09/18/2009 12:00:00 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,3523 CHURCH AVENUE,CHURCH AVENUE
13478363,04/01/2009 12:00:00 AM,04/27/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,WATER-SUPPLY,RESIDENTIAL BUILDING,66-51 FRESH POND ROAD,FRESH POND ROAD
13211542,02/20/2009 12:00:00 AM,05/14/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,
13544989,04/11/2009 12:00:00 AM,04/13/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,788 EAST 10 STREET,EAST 10 STREET
13232263,02/24/2009 12:00:00 AM,03/25/2009 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,1892 PACIFIC STREET,PACIFIC STREET
15337337,11/20/2009 12:00:00 AM,11/20/2009 12:00:00 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,17 WEST 125 STREET,WEST 125 STREET
13963839,05/15/2009 12:00:00 AM,06/06/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,WINDOWS,RESIDENTIAL BUILDING,73-11 210 STREET,210 STREET
14857353,09/14/2009 12:00:00 AM,11/20/2009 12:00:00 AM,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,1173 LIBERTY AVENUE,LIBERTY AVENUE
14138055,06/09/2009 12:00:00 AM,06/09/2009 12:00:00 AM,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,Street, 72 AVENUE,72 AVENUE
13012853,01/24/2009 12:00:00 AM,01/24/2009 12:00:00 AM,DSNY,BCC - Manhattan,Missed Collection (All Materials),1R Missed Recycling-All Materials,Sidewalk,103 WEST 80 STREET,WEST 80 STREET
14771408,09/01/2009 12:00:00 AM,09/07/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,,
14808659,09/07/2009 12:00:00 AM,09/07/2009 12:00:00 AM,NYPD,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,837 UNDERHILL AVENUE,UNDERHILL AVENUE
14337661,07/07/2009 12:00:00 AM,07/22/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,DOORS,RESIDENTIAL BUILDING,39-30 59 STREET,59 STREET
15108057,10/19/2009 12:00:00 AM,10/30/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,660 FT WASHINGTON AVENUE,FT WASHINGTON AVENUE
12965730,01/17/2009 12:00:00 AM,02/06/2009 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Defective/Not Working,,119 EAST 19 STREET,EAST 19 STREET
13389811,03/18/2009 12:00:00 AM,03/19/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,
14310976,07/02/2009 12:00:00 AM,07/07/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,NONCONST,VERMIN,RESIDENTIAL BUILDING,7402 BAY PARKWAY,BAY PARKWAY
13202290,02/19/2009 12:00:00 AM,03/13/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PAINT - PLASTER,WALLS,RESIDENTIAL BUILDING,445 WEST 153 STREET,WEST 153 STREET
14310805,07/02/2009 12:00:00 AM,07/11/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,WATER-LEAKS,RESIDENTIAL BUILDING,414 EAST 71 STREET,EAST 71 STREET
13455903,03/28/2009 12:00:00 AM,04/06/2009 12:00:00 AM,DSNY,"A - Illegal Posting Staten Island, Queens and Brooklyn",Dirty Conditions,E15 Illegal Postering,Sidewalk,,
15136273,10/22/2009 12:00:00 AM,10/22/2009 12:00:00 AM,DSNY,BCC - Queens West,Derelict Vehicles,14 Derelict Vehicles,Street, 64 STREET,64 STREET
13729486,04/17/2009 12:00:00 AM,04/19/2009 12:00:00 AM,DOT,Department of Transportation,Sidewalk Condition,Sidewalk Grating - Defective,Sidewalk,290 SMITH STREET,SMITH STREET
13225987,02/23/2009 12:00:00 AM,04/07/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,NONCONST,RUBBISH,RESIDENTIAL BUILDING,22-51 CORNAGA AVENUE,CORNAGA AVENUE
14845842,09/13/2009 12:00:00 AM,09/13/2009 12:00:00 AM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,511 WEST 135 STREET,WEST 135 STREET
15121585,10/21/2009 12:00:00 AM,10/21/2009 12:00:00 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,3939 EMMONS AVENUE,EMMONS AVENUE
13875353,05/05/2009 12:00:00 AM,05/21/2009 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Indoor Air Quality,Other (Explain Below),3+ Family Apartment Building,122 EAST 78 STREET,EAST 78 STREET
14850360,09/13/2009 12:00:00 AM,09/20/2009 12:00:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,342 ELDERT STREET,ELDERT STREET
15289383,11/13/2009 12:00:00 AM,12/10/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,ELECTRIC,ELECTRIC-SUPPLY,RESIDENTIAL BUILDING,687 EAST 234 STREET,EAST 234 STREET
14767449,08/30/2009 12:00:00 AM,09/02/2009 12:00:00 AM,DSNY,A - Brooklyn,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,1089 EAST 3 STREET,EAST 3 STREET
15611951,12/29/2009 12:00:00 AM,01/05/2010 12:00:00 AM,HPD,Department of Housing Preservation and Development,PAINT - PLASTER,CEILING,RESIDENTIAL BUILDING,880 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE
15870848,07/24/2009 12:00:00 AM,08/06/2009 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,35 LANDIS AVENUE,LANDIS AVENUE
15507093,12/15/2009 12:00:00 AM,02/14/2010 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Rodents/Insects/Garbage,Restaurant/Bar/Deli/Bakery,912 65 STREET,65 STREET
13157868,02/12/2009 12:00:00 AM,02/12/2009 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Smoke, Residential (AA1)",,9701 SHORE ROAD,SHORE ROAD
14655183,08/16/2009 12:00:00 AM,11/04/2009 12:00:00 AM,DPR,Department of Parks and Recreation,Dead Tree,Dead/Dying Tree,Street, CROWN STREET,CROWN STREET
13086363,02/03/2009 12:00:00 AM,02/06/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,RADIATOR,RESIDENTIAL BUILDING,1101 PARK PLACE,PARK PLACE
14708692,08/23/2009 12:00:00 AM,07/27/2010 12:00:00 AM,DOB,Department of Buildings,Building/Use,Zoning - Non-Conforming/Illegal Vehicle Storage,,86-88 102 STREET,102 STREET
15064513,10/14/2009 12:00:00 AM,10/17/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,1259 LELAND AVENUE,LELAND AVENUE
15569738,12/22/2009 12:00:00 AM,12/24/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,1350 GRANT SQUARE,GRANT SQUARE
13891479,05/06/2009 12:00:00 AM,05/11/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,334 MARCUS GARVEY BOULEVARD,MARCUS GARVEY BOULEVARD
15510594,12/15/2009 12:00:00 AM,12/21/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,FLOOR,RESIDENTIAL BUILDING,225 BENNETT AVENUE,BENNETT AVENUE
14612844,08/10/2009 12:00:00 AM,08/07/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,
15300894,11/15/2009 12:00:00 AM,11/19/2009 12:00:00 AM,DSNY,P - Queens,Dirty Conditions,E12 Illegal Dumping Surveillance,Sidewalk,,
13069489,01/31/2009 12:00:00 AM,02/03/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,WATER-SUPPLY,RESIDENTIAL BUILDING,735 LINCOLN AVENUE,LINCOLN AVENUE
14870837,09/16/2009 12:00:00 AM,09/17/2009 12:00:00 AM,DOT,Department of Transportation,Broken Muni Meter,No Receipt,Street, GREENWICH AVENUE,GREENWICH AVENUE
13277117,03/03/2009 12:00:00 AM,03/04/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Failed Street Repair,Street,93-49 212 PLACE,212 PLACE
13334473,03/10/2009 12:00:00 AM,03/10/2009 12:00:00 AM,DSNY,BCC - Brooklyn South,Derelict Vehicles,14 Derelict Vehicles,Street,107 27 STREET,27 STREET
14121751,06/02/2009 12:00:00 AM,06/03/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,,
12890681,01/09/2009 12:00:00 AM,01/10/2009 12:00:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Veh Signal Head,,,
12916626,01/13/2009 12:00:00 AM,01/15/2009 12:00:00 AM,DEP,Department of Environmental Protection,Water System,No Water/Low Pressure (WA5),,95-14 114 STREET,114 STREET
14103681,06/04/2009 12:00:00 AM,06/04/2009 12:00:00 AM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,533 BROADWAY,BROADWAY
13045738,01/28/2009 12:00:00 AM,01/28/2009 12:00:00 AM,DSNY,BCC - Queens East,Missed Collection (All Materials),1 Missed Collection,Sidewalk,55-32 MAIN STREET,MAIN STREET
14916468,09/23/2009 12:00:00 AM,09/28/2009 12:00:00 AM,DOT,Department of Transportation,Street Sign - Damaged,Street Cleaning - ASP,Street,2523 HARWAY AVENUE,HARWAY AVENUE
15190414,10/30/2009 12:00:00 AM,10/30/2009 12:00:00 AM,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,625 MANIDA STREET,MANIDA STREET
14731836,08/26/2009 12:00:00 AM,09/01/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB,RESIDENTIAL BUILDING,450 ROCKAWAY PARKWAY,ROCKAWAY PARKWAY
12926601,01/14/2009 12:00:00 AM,01/16/2009 12:00:00 AM,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),,159-38 HARLEM RIVER DRIVE,HARLEM RIVER DRIVE
13230082,02/23/2009 12:00:00 AM,02/27/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,237 STOCKHOLM STREET,STOCKHOLM STREET
12867903,01/07/2009 12:00:00 AM,01/07/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,2410 WASHINGTON AVENUE,WASHINGTON AVENUE
15415101,12/01/2009 12:00:00 AM,01/04/2010 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Defective/Not Working,,49 CROWN STREET,CROWN STREET
15878059,11/05/2009 12:00:00 AM,12/01/2009 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,147-14 29 AVENUE,29 AVENUE
14591160,08/07/2009 12:00:00 AM,09/01/2009 12:00:00 AM,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint,Street,800 RIVERSIDE DRIVE,RIVERSIDE DRIVE
14369904,07/12/2009 12:00:00 AM,07/12/2009 12:00:00 AM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,,
13339649,03/11/2009 12:00:00 AM,04/03/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,NONCONST,VERMIN,RESIDENTIAL BUILDING,1625 FULTON AVENUE,FULTON AVENUE
14388579,07/14/2009 12:00:00 AM,09/15/2009 12:00:00 AM,DSNY,Department of Sanitation,Graffiti,Graffiti,,608 WEST 176 STREET,WEST 176 STREET
13313629,03/07/2009 12:00:00 AM,04/02/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,WATER-LEAKS,RESIDENTIAL BUILDING,790 GRAND CONCOURSE,GRAND CONCOURSE
15212929,11/03/2009 12:00:00 AM,11/25/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,RADIATOR,RESIDENTIAL BUILDING,777 WEST END AVENUE,WEST END AVENUE
13203475,02/19/2009 12:00:00 AM,02/19/2009 12:00:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Pedestrian Signal,,,
14159328,06/11/2009 12:00:00 AM,06/16/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PAINT - PLASTER,WALLS,RESIDENTIAL BUILDING,1841 MOHEGAN AVENUE,MOHEGAN AVENUE
14651567,08/15/2009 12:00:00 AM,09/10/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,STAIRS,RESIDENTIAL BUILDING,445 BEACH 21 STREET,BEACH 21 STREET
13132638,02/09/2009 12:00:00 AM,02/18/2009 12:00:00 AM,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,137 DECATUR STREET,DECATUR STREET
15315307,11/17/2009 12:00:00 AM,11/21/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,1417 PROSPECT PLACE,PROSPECT PLACE
15484647,12/11/2009 12:00:00 AM,12/15/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,478 GLENMORE AVENUE,GLENMORE AVENUE
12908070,01/12/2009 12:00:00 AM,01/13/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,,
14690867,08/20/2009 12:00:00 AM,08/26/2009 12:00:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,44-02 NORTON AVENUE,NORTON AVENUE
14033532,05/25/2009 12:00:00 AM,05/25/2009 12:00:00 AM,DEP,Department of Environmental Protection,Water Conservation,Illegal Use Of A Hydrant (CIN),,8 BAYRIDGE AVENUE,BAYRIDGE AVENUE
15877759,06/17/2009 12:00:00 AM,06/22/2009 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,3-28 149 STREET,149 STREET
13362234,03/14/2009 12:00:00 AM,03/18/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,104 ROSS STREET,ROSS STREET
